id,dist
02ad23a7fb434ee408d6be6277d4b88a,41762.75458271014
02b0058ba84d34788dede3be84a9a04a,11522.54105509316
02b2df4fd14c02e2b21a4310a359e4e9,14429.24962343269
02b483b0d3e7cce0a30ab1cdce6e08e7,6422.716864517884
02b7a9cc23eb089f1e9be160b13ba349,18594.363334393413
02c4f8dcd64dca3d2742e2a2c8534162,34203.67350934367
02c89f7ffb0d162cb32abd99ba517279,14862.230088083266
02cbe3d6bd8d8dda41d11be51a6184b9,14728.920533604183
02cd003d1392d22d8f3fcc9c74c6092f,26306.020397132565
02d0a41604e630a8c77fe4001e244aea,12939.498505594607
02d125144e9223798c6489f77a91d1ae,14009.290530408329
02d6c4d41af54dc2a3290392faa8ca82,4283.551528712482
02da56cd189205d65d791a13e2a10f90,15839.583842410055
02defc873f57ba9f91fc293e881ed115,16846.315428655795
02e6e6ee07dac301d48de5b8424032b6,10047.708344112816
02ea3e89a7e16ed45a97416a5f823d09,13968.149863018754
02f54a9f029b6e12be33bb20d8e6e0bf,9605.866700958542
02f69076c5663980cd3fe47a4a35383a,14360.535635551987
02f900e20742a294cd8ee2d4fa3984f6,10379.625092361588
02fbff6858d952fcfcdfc871c45771ea,20372.249544060425
02fd1ba8a0d0d88f07cc1fb4e2b69e60,23563.085624594623
0302197a31e8ce464f0f136b88724d6e,16538.801671442754
03062530f616f42b1a59b4e6d91fb439,15615.136423953252
030db47b7288afbb5252841295c37151,23058.96795775525
0310834ed1501a7c3c1069c091b1aa17,11448.26709421427
0314e93bb2624c8db40271e7f62d1035,11164.572359720341
0315b4eeb703a14e5d1cf474bb1e1222,8616.653898007986
031615ca44ec8ef44ed054211f35fd02,3489.4769939628127
0319775c0f39bf78c1b2d2f86d980633,12940.240104444994
031c481a38bd8c8ebb3c74b9087ddb86,30485.498578831197
031ff5bbbeb1250b80591b5505155eff,45489.073126838965
03260a94a730b4089c74478749cff841,7923.370859668676
03274b15310d9d0362467d5a8a303260,20535.732367058703
0329c1835cf8435c7a969cf5445789a2,7597.752764798696
032bea57308f300dd2b8517d02f7d3ea,5140.749288097146
032fe20205df445cefdcdfcf58b371ce,23216.675715377023
03325be519e6c0ac387bbbc7a375710a,24820.191456151213
03374acae6bb6b391921ecb726a611bf,6714.81325142426
03385c7d5d4cd3732a68b3ae07d585dc,23940.019291790093
034368efbab66b8121045b3d95f65d4b,7803.19014006951
0347bfb214a94231004a2fdf1d26057f,16209.413173698713
0348b065a311cf9ee0cf433e679a7e75,17070.18568052956
034901f0f97e055718ed5e99b103933d,20573.03678070032
03492658ea1ca1076f14197b403fe8ec,15804.300350624133
034fc8b3db9f2edc837c15b16932e22d,33009.897522321706
035046bfbb8e1e56e9fbc3a0761459f9,8905.321914321043
0352fdc295cba9cad251a2e65f629ce4,14845.318094666782
035a434c08331214955c7548cb92ff87,27679.231560572945
035ef1fe3e12bbfbcf9b988966ef9074,34088.898790468505
035fbdc2d626553754e1b50c80bc6b3d,18757.297187831115
0369df8cf70e69f02304c68ccdb67e25,1589.1410881038369
036eb0e592aca39b1321700490933fa6,17054.878174234364
037252bc93f1842407a1ad3380e16686,21530.56459298838
0374c9581abb005fe494277aca783e40,16397.911435123922
03752fc8ae4de7e2fcc91cf56fa92077,21230.737392342216
037870b683bdf54478f1aa6458b61296,16506.594819162474
037f7322c82f8f4338b7d43e3c86f7e1,10623.242886724474
0388c95f9365e8ebaa7616a9d1cc3607,27926.251604974583
0388e8142dc0a355a445dc87ec9bccdd,11097.417004291556
038aa4163d918af433e15d28b79fba2d,32047.01879246032
0393df9b29a604fe47811ed677c1ef54,14837.301182849891
0395dd91176953680edf288a6dcfaf46,16263.91760408033
039874932587115bbb78e61991d10785,3474.031349973257
03a014ec2d5be88db2bc4daaec6ab4e2,17450.416938560636
03a55572fcda638088be0481f5adc334,24322.363697381115
03a84134d1846d749c0152f3c2fd591e,33429.88611419069
03a9c5b6f7ee83e8dc989231ec39b6a1,14017.729002778673
03abaa2911856b846ded8df0a2c718f0,3566.5372835263684
03b40ed55ea978ba48614ec66864d647,31134.619399204716
03b6b61926bb1e1e51eb8e8ee73e3def,12874.95409514239
03b760b358938b13df2003f63e5f035e,22482.978452129326
03bd8dfbd223a5af2c90872aee5d64d4,16551.0426283238
03bdb33a67568aec515c29a6791e89c1,10508.776708357029
03beda97fe807a86c47b8244ca951c5b,22769.888204468298
03c16d6e1267bc2730a87ac5bd8b76ce,8423.503044846238
03c9524ecec2f1345d428ae32e0b3c6c,24495.24091112888
03caf6b0fa0cb489b1d55cac83a80174,47663.512638664695
03caf7e03818798894a1f7d98020923e,12858.95918451701
03cc398560927bc50ae0e7a59b32110e,20415.393186389687
03cd94e7b6c077487af70259c359fe3a,29257.31923161907
03cfc0172de33c98a649b64b2e95c73b,6332.917657492879
03d13bb8146e0445e4e4deb9183a13cf,18078.885505123937
03d2438dcb357f606563606a09cfb3e9,22574.940528944386
03d3e9f890875863068d8bfad2c95368,14270.460512318223
03d747262684984fdddf4832540ad48a,10776.482849698263
03d9227af83f1f411c004ffc3a7ae5f3,39366.95994092326
03de980dff04837b92b641746db987ec,9356.85146470391
03deb7dfb2feebec1e05ab90d2c791bc,6028.013128441939
03df2a32af4169a0b78a49f6b4c28a48,14988.737739428623
03e1a430516d47c051b7fb951f999064,28444.392914823395
03e80fe7e3380f7777d6a53bd78d6d53,12750.80084415999
03ea6357f78879d23e3cad78d5749787,1478.3040436934912
03eab270a361e2161f1b2eb6d53a1591,24537.469267109238
03f189c038d4f3b5ceb49b4f8e1e840a,39035.99406176007
03fe2d8200f1cba1bbc4e055ec3945be,11061.451986636966
04002062b9b59af9c14bbda15c7ffddd,12622.049613993733
04043dd48e628f8ad1c6c6e123ab933f,20497.98352125432
0404cfbb1c2c9b58e352892ea9ff9212,8667.28403063887
04070e3df7d5fe9e2ecaee1fa45dc1be,6593.970033525112
040f1b6d5adfaff11a438925c471057c,26231.71475734425
040f4f2bff6f2d99deefec6e937daf71,20198.302524012754
04105b14a77a5e6ffbe8bd3d802d12ba,11137.969815756325
041226647679bc1bb960427668f92c2e,23847.010388524144
0413fd15430036b1b1b01b7071cb107c,28024.819557414037
0415598dcef1f776eaf5b63b107212da,13225.641480002594
041bed8ec96cb2b10b1e736698896cb1,10714.069777691868
041c7416a9c3af4d1ed3b373c8d92890,4033.573142038617
0420a76ba312b6dd67033ea3b3ba6a7f,21495.056029105417
0421800f7fdf8c3bf5a89f9170498678,7362.150325895423
04227c7c28c41b1d1617a6aa091a1241,32599.337221765432
0423093a073558b4d39db401221b685a,43571.11455254195
04268cd349505422691f903e07721046,6537.966882578293
0428846af10c4b25c94c4b42235a667d,4908.586809773252
0429e3f9b70a708859cd341a34ac7af3,5942.043858768533
04340305cc4eda04bcecfe252d24d777,23044.77752225019
04354d1a30ba8e4b84b7199e44930cd6,7817.86890316763
043c9d70eb598872e1494efb0fa707e4,14303.03628009808
043ebd859690ca9ca2ee2a0c922d6580,7684.51616479005
044070d7de66f2e09c5e45762160c47a,16946.95252232482
0444976641abdce3d53c9d1057cf1b3f,22128.98484615141
044ca99d69111ff1d694076ec6aae513,16247.325225725292
04507a957ef7e1d63e7e028c69f43d19,14505.925739678545
0450b058480c2ed6e86f204a55668547,9637.567857192058
0455bb454314a663bf2e824bf5511f89,32564.95827217294
045802ba14ebe0daf37b735b1015dc84,16200.540484168087
045c90f4cdd77f0562548a3dd285feee,31341.74161078074
045eaab14d84aac583ab2b28dd90e9d2,12959.894858395703
045f41bfb5e2323d0ac5dadc91e7d6ae,14118.61299844771
0461393903ac2b78e89526697887a10e,14026.983951198124
04648d7e11f32936148cf44875019623,6988.662872219082
04660a3695076e1f0e6f599610449806,18475.405993410484
0469da1f8d92f6e7e31b9cd833b48293,16282.628011132445
0470a147cde19b43004818a848391b03,17905.721139051868
047ac1bb9cd740bb373dfbfe2b9f0c72,9311.359916341959
047bb10b836e2fc773d079da68dfe829,15837.646724836239
047c88ba91a2038544ee8a636a8357c0,9954.77026342436
0482cad81ef9298b863dffd51cf37130,24839.92971704951
0487a7f19843f1fb449bf7e5dec2f210,14315.924586184681
04884817836553ce7c630b7283061733,19545.71098233036
0491803abddab0cd92675968690ec630,11157.600804764228
049315891d3720d7e3bc8c6b57a4fcf4,17802.393335963996
04995feb3a2b74da6b3f416bef9d0e8f,25880.6133092045
049f002a620401ab4d2ac2cc9521e5a4,16163.802278380565
04a908177e8b4343f68ef9d22bad10f8,24341.697446170867
04b4078a6053f48c9a2c35a86b717ffb,7750.383510192337
04b84689a4aed0ef8d159b36142df4e4,15632.767621235202
04b928e85fad398ad14b80c6c9eaf112,12472.590127474925
04be46f9a08968208366339244276d20,24944.430097372995
04befaa624284ae0c2e8af11c9b15c24,28986.453686651563
04ca5cfade263d1a9f69096d3659f641,8897.174733678732
04ca832af8467bb41009f615d085fbe2,23497.10837264187
04ceb3c078516d423c11b9c9a4d1d20f,22373.583708977963
04d098825dd6088a66db4ae621f7b2c8,5189.344228430626
04d2534f940ea1093fd8166bc5dd10b0,9922.767273696089
04d8ffdc2e5e72d63e0af842a474d289,22221.985095875716
04dcce88b980ca950cbfd19dffdd81d3,15641.42435787081
04dd79848bae23a789e567287f383adc,34015.27582446021
04debf744e82e54b6159b92519c68ebd,25922.586016003104
04dedfe112f7f7266eca6736672fd0d6,8278.225824819452
04f3467139249c309a1fa8b3613c484f,7590.517876635134
04f3de481f830a9d7295efa7755f04ba,50066.13549693181
04f7f706b20d29d6c1d6eaf5023d169e,10353.465080040673
04f8778c59d2c5e6a48796f54e3f3cc3,32848.76663629043
04fa5616d6d837f16f32d7ea20adcc94,7814.903076687932
04fb3457ffb7c0b6d98cf228daa07347,3448.1013702435544
0501994276763184a61bf9881580807d,23351.591566054274
0502e58c79c1248d9708c56b3a235bca,19196.56758146413
050776180d7306b2a020c9bc7bdfda0c,9612.982287859078
05083efc545b5ea5c333a245885f18d4,11373.355196920435
050d148fd37f57cc1a4805bbcf2c6e08,22897.57279559303
050ff00258af614610af0565e38b5143,19821.081951524106
05109c9a87cf599429876ee8cddae337,4001.248090023456
05121ed3b4aecbb8d014078bc602b372,34512.77605047301
0517611cf506749c21f1a011ed0a51b4,14075.909278923249
05192f1dae99341fe66009c1ab6487db,17061.636842546297
0519485b392c50d10e4114e1b13be0b6,38994.30104857028
05260fb0d5cd4c07efa0745dc430f9b8,10105.586223050048
0529a58edafaa9198da8d7a8f41340b3,17128.03956066789
05310385ca49d5ee63b5c3345d44d298,32381.797169218302
0533550e58f4cb72f8efd7822d0d4db3,11777.243645885272
05359657ce0aedb3ed90c0e122faded3,21823.738574429033
053755351425b00ff561959bdd206e0b,11552.743530467278
053c2474430ad17c2658059b69609143,13662.124437491057
053d75f5349ae2a4a996e4be8a5a1cc0,21076.89442200514
0542fe9e68d68629906ace6eab4fc0d2,19069.410867546365
0544a411b0bca14b19fd7125c511185e,13713.270671941304
05455db0e5d2c0c50acc84d1bcb0948d,33774.83213905157
05479597a257980d7459e141a3a8cdab,30389.85569555312
054c6a4cb6079ece1a7de175a14060d9,6704.981479740029
054f16d56f2452c529e28f41c9fc63a4,28189.315428905375
054f6d880671241a34d6a7875888e72c,23657.245755960685
0550fad165c88a550928799ca964d848,10687.731933777965
055385cc6c8f871267fa1b9f895a612c,11747.417352094308
0556f145455094523b22f712487967a2,7592.8320136324
055a0d3617d4bc7f6742493d9f24700f,35840.59720674163
056092559bccd5b29f08b45e2b385a6d,6695.405058201538
0561f657fa30994a2e0e0ef9c233a23b,24458.23513793474
056240114f586b2b084c47960b2d4571,9397.799955312541
0565e0f00458538fa3f27c7110a68780,11208.917664620334
056828a7c4b8ef876785b67172aa33b2,5321.109859862993
0569436c36d852bddc07c712210edba7,17705.37915816815
056b24c56d28d766fb5737d10d16f827,10553.848676187105
056ce087885d8c18e8e1f9ff0e66cd63,33326.70618938229
056d579e7e6bd27a0ec01e7a19564bfd,21619.760991820272
05712c5c4ea0db9ee37c7a893f3ddb6a,17131.09481811137
05712c7d7414e965b651ac2581915a22,27782.246576726015
057681b2e517ca6c01392f05704e0ba2,5061.137337002282
057847c63f65c02146066cbc6c027510,6932.554042053558
057b0fbac8147e2e9a82f1b474887fc4,17032.008208580228
057e45823b6aa81f66750d813f4faaac,11566.928845317667
058636d919a0823748e549c89b72a262,39377.4389646982
0588678e49438e7a29b08d03c16f5e6d,6962.310568823182
058bb32d0c6dc94c053d107395199735,29026.382086420374
05987d0e27db552c59b2a4a9e52d4b99,15863.57682961518
059ca520d3972fece768c8f413325aee,18547.859367900535
059cbe3f47cbb9b293006aa5cba1f046,11235.787557855854
059e8451c0f3f2d93084457e5a635f24,27239.36379658766
059fdc638841fb5c8f3d1e6282f025f6,14826.524924997599
05a3ab1c9e3bfbc2e1bb7d97808740ee,13394.92808478758
05a59126c419d5c2673adf9f650af122,24886.778523208417
05a59cd29914b72700e9e31025371fe8,39246.220851630445
05b57b2d39a7eedd8cdae2504feb108a,18541.945679684355
05bb71fac9ef83d2248410260c954483,22347.81717328411
05bdcf3ee5d8fd39870eb77537ccf535,10483.829758969016
05bfea49545c95f7f55fc4f48867ee74,20872.03330079203
05c2e458414a6d8ddbd021acfd33b265,18275.51571573422
05c5896d855fefd0835ae0c76c05bae3,14964.703535900302
05c6a2277fa8426c44bd45e23d6f47fb,2837.3296112760877
05cfdbdea0ccd704dc0f01e79dcd6229,33209.172655239076
05d05f65617965c4cb8cff7353ee805c,13863.390256689776
05d27f5ca2baca8c31c79b3a4e3adf1f,18624.761459923076
05d5319427d5a75345ed6ff6a8bfd73f,26089.749249173587
05dbe7e666df2f02961b1ae6a9f98573,11346.74782857885
05df32cd33167114522f392dd8dbc198,19615.173685441445
05e0255c0842ce75994ccf5d12211652,11677.28595488907
05e77f638fe69a42d330955034a71b45,22397.71845473973
05ed1068095189ebca53a133ebb6215e,10137.04884138761
05ed115ab624bcc416ca01cb75dae92c,20699.432009855285
05f0b7e696a646553c3473506846246a,9319.314695994575
05f498ab2daef75a1dc2493a5c97a15a,3414.6179850743274
05fa8841858aac17882c0e9a6164cea2,9192.423815706305
05fd9f8fdd06b34ed11932820a6c916c,22553.821684874874
05ff116c6cb3fc66b9f538c257254bcd,11300.939222140205
05ffbb1d37f4ead3456195bcb1e7138f,32595.924927707892
0601b772e76f0c759e238b759d5c71de,10530.950850643647
06044635303502a4469f56ef220e3a8e,24486.629152127938
06081091203b18cc799e9e95c5c98025,19684.50921604158
060924a912c0f12bd4a69a013c4534cc,12244.455831534815
060a28e8a2e7f01257681d41d0e36997,9607.823577867965
060e98a8a965a5207e1e86b096341c80,5003.097684615778
0611d76f2761b15b8b8f365102b02504,24251.986837649492
061432a7213fbe96dd457f7b7afd6b74,12145.337840311806
061bf91e2b761814f0c523bbcbb6ca30,25491.270638797287
061dfe3bdcb531499af328605db0eee2,15421.26390295922
061e7b3982320aca86a5b7e7f7eeeb39,14077.971573698853
061f30774d1cf692f42423dae4ebb301,22428.33937338492
0622d84ef605ddd5d5c74dcce2adea66,10552.97414379528
0637b27d6380c63fc8818f4cb77b3ad8,12471.417425846545
063aad7c3094e715917ea4a1940c97ff,10282.091701897441
063b8ccb3d1645a40ef40725e11944bb,12421.024402246318
063fa0d5ab3030157cfff733f3845b28,16824.867737375625
